step,value
8192,-0.0002703256905078888
16384,-0.0015702194068580866
24576,-0.006336713209748268
32768,-0.0051883128471672535
40960,-0.004762349650263786
49152,-0.0065567754209041595
57344,-0.010246635414659977
65536,-0.026877492666244507
73728,-0.005976090673357248
81920,-0.01916526071727276
90112,-0.01916741393506527
98304,-0.011340616270899773
106496,-0.017254546284675598
114688,-0.01050426997244358
122880,-0.008546902798116207
131072,-0.004732958972454071
139264,-0.0056724403984844685
147456,-0.0027236647438257933
155648,-0.004682022146880627
163840,-0.003379711415618658
172032,-0.0019221833208575845
180224,-0.0008414117619395256
188416,-0.0033025527372956276
196608,-0.003168709808960557
204800,-0.002863579662516713
212992,-0.001492247567512095
221184,0.0015297862701117992
229376,-0.001264476915821433
237568,0.0010903069050982594
245760,-0.0017440842930227518
253952,0.003010156797245145
262144,-0.0012696586782112718
270336,-0.0001465515815652907
278528,0.0028463108465075493
286720,-0.003439527004957199
294912,0.004103609826415777
303104,-0.0003713916812557727
311296,-0.002055773278698325
319488,0.0013201961992308497
327680,-0.0032734929118305445
335872,-0.001997582148760557
344064,0.000255393359111622
352256,0.00018831541819963604
360448,-0.0015838216058909893
368640,-0.0003947762888856232
376832,0.0001868706604000181
385024,-0.00268203835003078
393216,-0.00034104284713976085
401408,-0.00045059240073896945
409600,-0.0004972846363671124
417792,-0.000789642333984375
425984,0.0019203511765226722
434176,-0.0015953248366713524
442368,-5.484137000166811e-05
450560,-0.003176146885380149
458752,-0.001229822519235313
466944,-0.010218938812613487
475136,-0.00019902482745237648
483328,-0.0007263189181685448
491520,-0.006466129329055548
499712,-0.0033616013824939728
507904,0.00046384718734771013
516096,-0.0005513492505997419
524288,0.0015095623675733805
532480,0.0005851777386851609
540672,-0.0002241225738544017
548864,-5.599194628302939e-05
557056,-0.0019388822838664055
565248,0.0009264397085644305
573440,-0.00025171120068989694
581632,-0.003529297886416316
589824,-0.003275170223787427
598016,0.00011914364586118609
606208,-0.003895709989592433
614400,0.0017184092430397868
622592,-0.0007993939216248691
630784,0.0018841777928173542
638976,0.001506043248809874
647168,-0.0006679570069536567
655360,-0.0004783726471941918
663552,-0.011401128955185413
671744,-0.010102326981723309
679936,-0.009634985588490963
688128,-6.48785789962858e-05
696320,-0.003059739014133811
704512,0.0020473652984946966
712704,-0.0028533833101391792
720896,-0.0024327870924025774
729088,-0.0036095643881708384
737280,-0.005314917769283056
745472,-0.0027268361300230026
753664,0.0009991154074668884
761856,-0.006266448646783829
770048,-0.0031517930328845978
778240,0.0023430748842656612
786432,-0.003663308685645461
794624,0.0018174980068579316
802816,-0.0008179175783880055
811008,-0.006684313528239727
819200,0.0023408052511513233
827392,-0.0008271289989352226
835584,-0.0024210650008171797
843776,-0.0007626945152878761
851968,-0.0004976775380782783
860160,-0.00018709189316723496
868352,-6.478381351371354e-07
876544,0.0016693059587851167
884736,-0.0006322370027191937
892928,-0.0015777763910591602
901120,-0.004941120278090239
909312,-0.002945410320535302
917504,-0.003091400023549795
925696,0.00016468355897814035
933888,0.0013164302799850702
942080,-0.003469605464488268
950272,-0.0031628424767404795
958464,-0.0019293545046821237
966656,-0.00222598179243505
974848,0.0009184656664729118
983040,0.002395257819443941
991232,-0.0015334911877289414
999424,-0.0011708216043189168
1007616,-0.0021572308614850044
1015808,-0.002722747391089797
1024000,-0.0073120794259011745
1032192,-0.0005133887752890587
1040384,-0.002681208308786154
1048576,-0.0007601601537317038
1056768,0.0009162692585960031
1064960,-0.003943541087210178
1073152,-0.00491665443405509
1081344,0.0014273817650973797
1089536,-0.004704972263425589
1097728,0.0004674544034060091
1105920,-0.0016392122488468885
1114112,-0.00402466906234622
1122304,-0.0023800423368811607
1130496,-0.0015137303853407502
1138688,-0.0033065704628825188
1146880,-0.004770986270159483
1155072,-0.0034612417221069336
1163264,-0.006131226662546396
1171456,-0.0033696105238050222
1179648,-0.0037696869112551212
1187840,-0.0010052922880277038
1196032,-0.002536294050514698
1204224,-0.0032547658775001764
1212416,-0.0036372083704918623
1220608,0.0018291267333552241
1228800,-0.004494162742048502
1236992,-0.003663556883111596
1245184,0.002957324031740427
1253376,-0.00485626608133316
1261568,-0.005324754398316145
1269760,-0.0036337743513286114
1277952,-0.0030344983097165823
1286144,-0.004343011882156134
