step,value
8192,9.17506440600846e-06
16384,5.775703539256938e-05
24576,0.00034228997537866235
32768,0.00281089567579329
40960,0.011180443689227104
49152,0.004568503703922033
57344,0.010902396403253078
65536,0.0037882307078689337
73728,0.012066156603395939
81920,0.01449886616319418
90112,0.007412233389914036
98304,0.003983647562563419
106496,0.00282554654404521
114688,0.0012168965768069029
122880,0.001989161130040884
131072,0.0007822701008990407
139264,0.0012728864094242454
147456,0.000592270225752145
155648,0.0032938166987150908
163840,0.0004575862840283662
172032,0.0004685611929744482
180224,0.0048247091472148895
188416,0.00013985364057589322
196608,0.006806893739849329
204800,0.000199993621208705
212992,0.008394989185035229
221184,0.006273568142205477
229376,0.018678944557905197
237568,0.004725256934762001
245760,0.004540732130408287
253952,0.0017423273529857397
262144,0.0007745485054329038
270336,0.001041764859110117
278528,0.000491905608214438
286720,0.0003306723083369434
294912,0.0013281491119414568
303104,0.00017824684618972242
311296,0.0007097359048202634
319488,2.793723251670599e-05
327680,0.000652613933198154
335872,0.00018385924340691417
344064,0.0001602272823220119
352256,9.352767665404826e-05
360448,1.649143268878106e-05
368640,0.00010960720828734338
376832,0.00012197302567074075
385024,0.007005554623901844
393216,0.0019028737442567945
401408,0.003098081797361374
409600,0.0065445383079349995
417792,0.001136074773967266
425984,0.0019771012011915445
434176,0.00047112308675423265
442368,0.002377705415710807
450560,0.0009103873162530363
458752,0.0007352623506449163
466944,0.00023122104175854474
475136,0.003554848488420248
483328,0.005159954074770212
491520,0.00221152207814157
499712,6.6902837716043e-05
507904,0.00026209550560452044
516096,0.0007285494357347488
524288,0.004284956492483616
532480,0.0016678229440003633
540672,0.0038055034819990396
548864,0.005068902857601643
557056,0.00025248638121411204
565248,0.004178925883024931
573440,0.009889026172459126
581632,4.2240750190103427e-05
589824,3.937177098123357e-05
598016,0.0009643739904277027
606208,0.0005013237241655588
614400,0.00020675777341239154
622592,6.723855040036142e-05
630784,8.421521488344297e-05
638976,0.001115923747420311
647168,0.0005140400025993586
655360,0.0009019118151627481
663552,0.00017743829812388867
671744,2.249952740385197e-05
679936,5.182355744182132e-05
688128,0.00010781659511849284
696320,0.0002446942962706089
704512,2.6293701012036763e-05
712704,0.002409969689324498
720896,0.00010483017103979364
729088,0.009588783606886864
737280,0.001368680503219366
745472,7.218650716822594e-05
753664,0.0012834530789405107
761856,0.0012700140941888094
770048,0.0003023494209628552
778240,0.006192570086568594
786432,0.00047659367555752397
794624,0.0001423730282112956
